pubdate	url	eml	dwca	title	icode	description	contact	orgname	email	emlrights	count	citation	networks	harvestid	id	associatedmedia	associatedoccurrences	associatedreferences	associatedsequences	associatedtaxa	basisofrecord	bed	behavior	catalognumber	collectioncode	collectionid	continent	coordinateprecision	coordinateuncertaintyinmeters	country	countrycode	county	datageneralizations	dateidentified	day	decimallatitude	decimallongitude	disposition	earliestageorloweststage	earliesteonorlowesteonothem	earliestepochorlowestseries	earliesteraorlowesterathem	earliestperiodorlowestsystem	enddayofyear	establishmentmeans	eventattributes	eventdate	eventid	eventremarks	eventtime	fieldnotes	fieldnumber	footprintspatialfit	footprintwkt	formation	geodeticdatum	geologicalcontextid	georeferenceprotocol	georeferenceremarks	georeferencesources	georeferenceverificationstatus	georeferencedby	group	habitat	highergeography	highergeographyid	highestbiostratigraphiczone	identificationattributes	identificationid	identificationqualifier	identificationreferences	identificationremarks	identifiedby	individualcount	individualid	informationwithheld	institutioncode	island	islandgroup	latestageorhigheststage	latesteonorhighesteonothem	latestepochorhighestseries	latesteraorhighesterathem	latestperiodorhighestsystem	lifestage	lithostratigraphicterms	locality	locationattributes	locationid	locationremarks	lowestbiostratigraphiczone	maximumdepthinmeters	maximumdistanceabovesurfaceinmeters	maximumelevationinmeters	measurementaccuracy	measurementdeterminedby	measurementdetermineddate	measurementid	measurementmethod	measurementremarks	measurementtype	measurementunit	measurementvalue	member	minimumdepthinmeters	minimumdistanceabovesurfaceinmeters	minimumelevationinmeters	month	occurrenceattributes	occurrencedetails	occurrenceid	occurrenceremarks	othercatalognumbers	pointradiusspatialfit	preparations	previousidentifications	recordnumber	recordedby	relatedresourceid	relationshipaccordingto	relationshipestablisheddate	relationshipofresource	relationshipremarks	reproductivecondition	resourceid	resourcerelationshipid	samplingprotocol	sex	startdayofyear	stateprovince	taxonattributes	typestatus	verbatimcoordinatesystem	verbatimcoordinates	verbatimdepth	verbatimelevation	verbatimeventdate	verbatimlatitude	verbatimlocality	verbatimlongitude	waterbody	year	footprintsrs	georeferenceddate	identificationverificationstatus	institutionid	locationaccordingto	municipality	occurrencestatus	ownerinstitutioncode	samplingeffort	verbatimsrs	locationaccordingto7	taxonid	taxonconceptid	datasetid	datasetname	source	modified	accessrights	rights	rightsholder	language	higherclassification	kingdom	phylum	classs	order	family	genus	subgenus	specificepithet	infraspecificepithet	scientificname	scientificnameid	vernacularname	taxonrank	verbatimtaxonrank	infraspecificmarker	scientificnameauthorship	nomenclaturalcode	namepublishedin	namepublishedinid	taxonomicstatus	nomenclaturalstatus	nameaccordingto	nameaccordingtoid	parentnameusageid	parentnameusage	originalnameusageid	originalnameusage	acceptednameusageid	acceptednameusage	taxonremarks	dynamicproperties	namepublishedinyear	season	dummy
Fri Jun 10 00:00:00 PDT 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	NYSM Mammals (ZM)	NYSM	Museum specimens including skins, skeletons, fluid preservations, and frozen tissue.	David Gerhard	New York State Museum	dgerhard@mail.nysed.gov	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	14312	New York State Museum	MaNIS	04b168c6-1bcb-49e6-986e-7a218777acaf							PreservedSpecimen			78	ZM				3824	USA		Schoharie			13	42.506463	-74.512609																					MaNIS georeferencing guidelines	(J. Jerolimo, 2004): georeferenced from textual locality description, i.e., retrospective georeferencing]						USA; New York; Schoharie; Jefferson									1			NYSM								unknown		Jefferson Twp.  5 mi E and 1.75 mi N of Jefferson [elev. 1600 ft.].							488													488	8							Skull		57-855	Miller, Donald H.										male		New York						1600 ft.	1957-08-13					1957																						Insectivora; Soricidae; Blarina; brevicauda	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Blarina		brevicauda		Blarina brevicauda																							Northern fall	;
Fri Jun 10 00:00:00 PDT 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	NYSM Mammals (ZM)	NYSM	Museum specimens including skins, skeletons, fluid preservations, and frozen tissue.	David Gerhard	New York State Museum	dgerhard@mail.nysed.gov	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	14312	New York State Museum	MaNIS	41408d87-3a3c-4ac8-8bc4-09c2edf2c3ec							PreservedSpecimen			79	ZM				3824	USA		Schoharie			13	42.506463	-74.512609																					MaNIS georeferencing guidelines	(J. Jerolimo, 2004): georeferenced from textual locality description, i.e., retrospective georeferencing]						USA; New York; Schoharie; Jefferson									1			NYSM								unknown		Jefferson Twp.  5 mi E and 1.75 mi N of Jefferson [elev. 1600 ft.].							488													488	8							Skull		57-856	Miller, Donald H.										male		New York						1600 ft.	1957-08-13					1957																						Insectivora; Soricidae; Blarina; brevicauda	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Blarina		brevicauda		Blarina brevicauda																							Northern fall	;
Fri Jun 10 00:00:00 PDT 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	NYSM Mammals (ZM)	NYSM	Museum specimens including skins, skeletons, fluid preservations, and frozen tissue.	David Gerhard	New York State Museum	dgerhard@mail.nysed.gov	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	14312	New York State Museum	MaNIS	7b3a02a9-2cdc-408f-87d0-607876861247							PreservedSpecimen			80	ZM				3824	USA		Schoharie			13	42.506463	-74.512609																					MaNIS georeferencing guidelines	(J. Jerolimo, 2004): georeferenced from textual locality description, i.e., retrospective georeferencing]						USA; New York; Schoharie; Jefferson									1			NYSM								unknown		Jefferson Twp.  5 mi E and 1.75 mi N of Jefferson [elev. 1600 ft.].							488													488	8							Skull		57-857	Miller, Donald H.										male		New York						1600 ft.	1957-08-13					1957																						Insectivora; Soricidae; Blarina; brevicauda	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Blarina		brevicauda		Blarina brevicauda																							Northern fall	;
Fri Jun 10 00:00:00 PDT 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	NYSM Mammals (ZM)	NYSM	Museum specimens including skins, skeletons, fluid preservations, and frozen tissue.	David Gerhard	New York State Museum	dgerhard@mail.nysed.gov	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	14312	New York State Museum	MaNIS	e7037411-e2b4-447d-9357-dec2999f24b3							PreservedSpecimen			81	ZM				3824	USA		Schoharie			14	42.506463	-74.512609																					MaNIS georeferencing guidelines	(J. Jerolimo, 2004): georeferenced from textual locality description, i.e., retrospective georeferencing]						USA; New York; Schoharie; Jefferson									1			NYSM								unknown		Jefferson Twp.  5 mi E and 1.75 mi N of Jefferson [elev. 1600 ft.].							488													488	8							Skull		57-858	Miller, Donald H.										male		New York						1600 ft.	1957-08-14					1957																						Insectivora; Soricidae; Blarina; brevicauda	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Blarina		brevicauda		Blarina brevicauda																							Northern fall	;
Fri Jun 10 00:00:00 PDT 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	NYSM Mammals (ZM)	NYSM	Museum specimens including skins, skeletons, fluid preservations, and frozen tissue.	David Gerhard	New York State Museum	dgerhard@mail.nysed.gov	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	14312	New York State Museum	MaNIS	213d2c58-216a-4e20-b77b-b33d74e5b2d7							PreservedSpecimen			82	ZM				3824	USA		Schoharie			14	42.506463	-74.512609																					MaNIS georeferencing guidelines	(J. Jerolimo, 2004): georeferenced from textual locality description, i.e., retrospective georeferencing]						USA; New York; Schoharie; Jefferson									1			NYSM								unknown		Jefferson Twp.  5 mi E and 1.75 mi N of Jefferson [elev. 1600 ft.].							488													488	8							Skull		57-859	Miller, Donald H.										male		New York						1600 ft.	1957-08-14					1957																						Insectivora; Soricidae; Blarina; brevicauda	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Blarina		brevicauda		Blarina brevicauda																							Northern fall	;
Fri Jun 10 00:00:00 PDT 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	NYSM Mammals (ZM)	NYSM	Museum specimens including skins, skeletons, fluid preservations, and frozen tissue.	David Gerhard	New York State Museum	dgerhard@mail.nysed.gov	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	14312	New York State Museum	MaNIS	03cb9855-0f7c-41e6-91db-135bddac1640							PreservedSpecimen			83	ZM				3824	USA		Schoharie			14	42.506463	-74.512609																					MaNIS georeferencing guidelines	(J. Jerolimo, 2004): georeferenced from textual locality description, i.e., retrospective georeferencing]						USA; New York; Schoharie; Jefferson									1			NYSM								unknown		Jefferson Twp.  5 mi E and 1.75 mi N of Jefferson [elev. 1600 ft.].							488													488	8							Skull		57-860	Miller, Donald H.										female		New York						1600 ft.	1957-08-14					1957																						Insectivora; Soricidae; Blarina; brevicauda	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Blarina		brevicauda		Blarina brevicauda																							Northern fall	;
Fri Jun 10 00:00:00 PDT 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	NYSM Mammals (ZM)	NYSM	Museum specimens including skins, skeletons, fluid preservations, and frozen tissue.	David Gerhard	New York State Museum	dgerhard@mail.nysed.gov	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	14312	New York State Museum	MaNIS	a502b7b5-cc67-4133-9db4-3c0beb76d8c5							PreservedSpecimen			84	ZM				2052	USA		Suffolk			27	40.86889	-72.51806																					MaNIS georeferencing guidelines	(J. Jerolimo, 2004): georeferenced from textual locality description, i.e., retrospective georeferencing]						USA; New York; Suffolk; Southampton									1			NYSM								unknown		Southampton Twp.  Hampton Bays [elev. 50 ft.].							15													15	10							Skull		60-805	Connor, Paul F.										male		New York						50 ft.	1960-10-27					1960																						Insectivora; Soricidae; Blarina; brevicauda	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Blarina		brevicauda		Blarina brevicauda																							Northern fall	;
Fri Jun 10 00:00:00 PDT 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	NYSM Mammals (ZM)	NYSM	Museum specimens including skins, skeletons, fluid preservations, and frozen tissue.	David Gerhard	New York State Museum	dgerhard@mail.nysed.gov	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	14312	New York State Museum	MaNIS	c8f78a33-162d-4953-b4bd-a53a4ae6aa4e							PreservedSpecimen			85	ZM				2052	USA		Suffolk			27	40.86889	-72.51806																					MaNIS georeferencing guidelines	(J. Jerolimo, 2004): georeferenced from textual locality description, i.e., retrospective georeferencing]						USA; New York; Suffolk; Southampton									1			NYSM								unknown		Southampton Twp.  Hampton Bays [elev. 50 ft.].							15													15	10							Skull		60-806	Connor, Paul F.										female		New York						50 ft.	1960-10-27					1960																						Insectivora; Soricidae; Blarina; brevicauda	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Blarina		brevicauda		Blarina brevicauda																							Northern fall	;
Fri Jun 10 00:00:00 PDT 2011	http://ipt.vertnet.org:8080/ipt/resource.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/eml.do?r=nysm_mammals	http://ipt.vertnet.org:8080/ipt/archive.do?r=nysm_mammals	NYSM Mammals (ZM)	NYSM	Museum specimens including skins, skeletons, fluid preservations, and frozen tissue.	David Gerhard	New York State Museum	dgerhard@mail.nysed.gov	NYSM data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the NYSM. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the NYSM notified. The NYSM and its staff are not responsible for damages, injury or loss due to the use of these data.	14312	New York State Museum	MaNIS	d798b0ae-c03d-4787-b6e5-a507c90521c3							PreservedSpecimen			86	ZM				2052	USA		Suffolk			27	40.86889	-72.51806																					MaNIS georeferencing guidelines	(J. Jerolimo, 2004): georeferenced from textual locality description, i.e., retrospective georeferencing]						USA; New York; Suffolk; Southampton									1			NYSM								juvenile		Southampton Twp.  Hampton Bays [elev. 50 ft.].							15													15	10							Skull		60-807	Connor, Paul F.										female		New York						50 ft.	1960-10-27					1960																						Insectivora; Soricidae; Blarina; brevicauda	Animalia	Chordata	Mammalia	Insectivora	Soricidae	Blarina		brevicauda		Blarina brevicauda																							Northern fall	;
Fri Jan 11 00:00:00 PST 2013	http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/eml.do?r=sbmnh_verts	http://ipt.vertnet.org:8080/ipt/archive.do?r=sbmnh_verts	SBMNH Vertebrate Zoology	SBMNH	The Santa Barbara Museum of Natural History was founded as the Museum of Comparative Oology in 1916 boasting one of the most significant collections of bird eggs and associated nests in the world; the Museum still stewards that significant collection and provides access to researchers around the globe. In addition, the vertebrate zoology department houses regional and comparative foreign specimens of all vertebrate classes including: eggs, nests, skins, osteological preparations, pickled preparations, tissue collections and associated field notes and catalogues.  The historic collections contain material from as early as 1849 and have continued to grow in size and scope to now house over 40,000 specimens of fish, amphibians, reptiles, birds and eggs, and mammals.	Krista Fahy	Santa Barbara Museum of Natural History	kfahy@sbnature2.org	SBMNH data records may be used by individual researchers or research groups, but they may not be repackaged, resold, or redistributed in any form without the express written consent of a curatorial staff member of the SBMNH. If any of these records are used in an analysis or report, the provenance of the original data must be acknowledged and the SBMNH notified. The Santa Barbara Museum of Natural History and its staff are not responsible for damages, injury or loss due to the use of these data.	39155	SBMNH Vertebrate Collection	MaNIS,ORNIS,HerpNET,FishNet	9f4a142e-deb2-4e30-bf09-70f4313be66e	urn:catalog:SBMNH:AV:29893						PreservedSpecimen			29893	AV	urn:lsid:biocol.org:col:34955	Africa			Uganda	UG	Jinja			26									57	native		1919-02-26		Original record in r. notebook filed in M.C.O.																Africa;Uganda;Central;Jinja;;;;									1			SBMNH										Jinja; Golgotha																					2				In thorny bush.																	57	Eastern												1919				urn:lsid:biocol.org:col:34834			present															Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Cercotrichas	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Cercotrichas		hartlaubi		Cercotrichas hartlaubi			species				ICZN																unknown	;
